url,tittel
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/konjunkturtendensene-2013-5",Konjunkturtendensene
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/reviderte-nasjonalregnskapstall-for-2011-og-2012-uendret-makrobilde",Reviderte nasjonalregnskapstall for 2011 og 2012: Uendret makrobilde
"/befolkning/artikler-og-publikasjoner/innvandrere-hva-vi-naa-vet-og-ikke-vet",Innvandrere – hva vi nå vet og ikke vet
"/befolkning/artikler-og-publikasjoner/kjenner-kjaerligheten-ingen-grenser",Kjenner kjærligheten ingen grenser?
"/helse/artikler-og-publikasjoner/innvandrerens-mote-med-fastlegen",Innvandrerens møte med fastlegen
"/befolkning/artikler-og-publikasjoner/innvandrere-i-norge-sverige-og-danmark","Innvandrere i Norge, Sverige og Danmark"
"/utdanning/artikler-og-publikasjoner/spraaket-forste-skritt-mot-integrering",Språket – første skritt mot integrering
"/befolkning/artikler-og-publikasjoner/stort-mangfold-i-lille-norge",Stort mangfold i lille Norge
"/befolkning/artikler-og-publikasjoner/hvor-i-landet-betyr-eu-innvandringen-mest",Hvor i landet betyr EU-innvandringen mest?
"/arbeid-og-lonn/artikler-og-publikasjoner/virksomhetene-ansetter-flere-innvandrere",Virksomhetene ansetter flere innvandrere
"/arbeid-og-lonn/artikler-og-publikasjoner/innvandringen-okte-sysselsettingen",Innvandringen økte sysselsettingen
"/offentlig-sektor/artikler-og-publikasjoner/kostnaden-for-det-offentlige-av-flere-innvandrere",Kostnaden for det offentlige av flere innvandrere
"/befolkning/artikler-og-publikasjoner/tidlig-ekteskap-lik-bakgrunn",Tidlig ekteskap – lik bakgrunn
"/befolkning/artikler-og-publikasjoner/flere-barn-men-faerre-per-kvinne","Flere barn, men færre per kvinne"
"/befolkning/artikler-og-publikasjoner/innvandrere-hva-vi-naa-vet-og-ikke-vet?tabell=152232",Innvandrere – hva vi nå vet og ikke vet
"/helse/artikler-og-publikasjoner/innvandrerens-mote-med-fastlegen?tabell=152237",Innvandrerens møte med fastlegen
"/befolkning/artikler-og-publikasjoner/innvandrere-i-norge-sverige-og-danmark?tabell=152241","Innvandrere i Norge, Sverige og Danmark"
"/befolkning/artikler-og-publikasjoner/innvandrere-i-norge-sverige-og-danmark?tabell=152242","Innvandrere i Norge, Sverige og Danmark"
"/befolkning/artikler-og-publikasjoner/innvandrere-i-norge-sverige-og-danmark?tabell=152243","Innvandrere i Norge, Sverige og Danmark"
"/befolkning/artikler-og-publikasjoner/stort-mangfold-i-lille-norge?tabell=152234",Stort mangfold i lille Norge
"/befolkning/artikler-og-publikasjoner/stort-mangfold-i-lille-norge?tabell=152233",Stort mangfold i lille Norge
"/befolkning/artikler-og-publikasjoner/hvor-i-landet-betyr-eu-innvandringen-mest?tabell=152235",Hvor i landet betyr EU-innvandringen mest?
"/arbeid-og-lonn/artikler-og-publikasjoner/innvandringen-okte-sysselsettingen?tabell=152240",Innvandringen økte sysselsettingen
"/arbeid-og-lonn/artikler-og-publikasjoner/innvandringen-okte-sysselsettingen?tabell=152238",Innvandringen økte sysselsettingen
"/arbeid-og-lonn/artikler-og-publikasjoner/innvandringen-okte-sysselsettingen?tabell=152239",Innvandringen økte sysselsettingen
"/befolkning/artikler-og-publikasjoner/tidlig-ekteskap-lik-bakgrunn?tabell=152236",Tidlig ekteskap – lik bakgrunn
"/en/forskning/makrookonomi/makrookonomiske-analyser/effects-of-increased-petroleum-sector-demand-and-increased-oil-spending-20032012",Effects of increased petroleum sector demand and increased oil spending 2003–2012
"/en/forskning/makrookonomi/makrookonomiske-analyser/petroleum-sectors-impact-on-the-norwegian-economy-and-wages-future-downsizing-and-sensitivity-to-oil-price-shocks",Petroleum sector’s impact on the Norwegian economy and wages – future downsizing and sensitivity to oil price shocks
"/natur-og-miljo/artikler-og-publikasjoner/veiviser-til-ressurs-og-miljostatistikk-2013",Veiviser til ressurs- og miljøstatistikk 2013
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/cyclical-developments-in-norway-3-2013",Economic Survey 3-2013
"/en/inntekt-og-forbruk/forbruk/statistikk/forbruksundersokelsen",Survey of consumer expenditure
"/inntekt-og-forbruk/forbruk/statistikk/forbruksundersokelsen",Forbruksundersøkelsen
"/en/forskning/makrookonomi/makrookonomiske-analyser/norwegian-industries-exposed-to-international-competition",Norwegian industries exposed to international competition
"/utenriksokonomi/artikler-og-publikasjoner/ikke-ski-men-nettbrett-i-julegave","Ikke ski, men nettbrett i julegave?"
"/energi-og-industri/artikler-og-publikasjoner/energibruk-i-bygninger-for-tjenesteytende-virksomhet-2011",Energibruk i bygninger for tjenesteytende virksomhet 2011
"/befolkning/artikler-og-publikasjoner/holdninger-til-innvandrere-og-innvandring-2013",Holdninger til innvandrere og innvandring 2013
"/utdanning/artikler-og-publikasjoner/utdanning-2013",Utdanning 2013
"/varehandel-og-tjenesteyting/artikler-og-publikasjoner/nesten-50-milliarder-kroner-blir-brukt-paa-desemberhandel",Nesten 50 milliarder kroner blir brukt på desemberhandel
"/natur-og-miljo/artikler-og-publikasjoner/kommunale-avlop-gebyrer-2013",Kommunale avløp
"/en/forskning/demografi-og-levekaar/levekaar-og-sosial-deltaking/attitudes-towards-immigrants-and-immigration-2013",Attitudes towards immigrants and immigration 2013
"/forskning/ansatte/marianne-tonnessen",Marianne Tønnessen
"/en/forskning/ansatte/marianne-tonnessen",Marianne Tønnessen
"/omssb/om-oss/nyheter-om-ssb/over-138-000-intervjuer-i-2013",Over 138 000 intervjuer i 2013
"/omssb/om-oss/nyheter-om-ssb/administrerende-direktor-talte-paa-nhos-aarskonferanse",Administrerende direktør talte på NHOs årskonferanse
"/kultur-og-fritid/artikler-og-publikasjoner/kulturstatistikk-2012",Kulturstatistikk 2012
"/en/forskning/mikrookonomi/arbeidsmarked/convergence-or-segregation",Convergence or segregation? Regional imbalances and labor market flows
"/innrapportering/naeringsliv/hagebruk?fane=sporsmal",Hagebruksundersøkelsen -
"/en/informasjon/om-statistikkbanken/how-to-use-statbank-norway",How to use StatBank Norway
"/en/informasjon/om-statistikkbanken/how-to-select-variables-and-values-in-statbank",How to select variables and values in StatBank
"/en/informasjon/om-statistikkbanken/what-can-i-do-with-the-table-i-created",What can I do with the table I created?
"/en/informasjon/om-statistikkbanken/faq",Frequently Asked Questions (FAQ)
"/en/informasjon/om-statistikkbanken/general-terms-of-use-for-statbank",General terms of use for StatBank
"/en/forskning/discussion-papers/the-intergenerational-transfer-of-the-employment-gender-gap",The intergenerational transfer of the employment gender gap
"/priser-og-prisindekser/artikler-og-publikasjoner/aarsveksten-i-kpi-var-2-1-prosent-i-2013","Årsveksten i KPI var 2,1 prosent i 2013"
"/forskning/mikrookonomi/arbeidsmarked/primary-and-secondary-objectives-of-the-project",Convergence or segregation? Regional imbalances and labor market flows
"/en/nasjonalregnskap-og-konjunkturer/planned-changes-in-the-national-accounts-statistics",Planned changes in the national accounts statistics
"/utenriksokonomi/artikler-og-publikasjoner/markant-fall-i-vaapeneksporten?tabell=158194","Markant fall i våpeneksporten - Eksport av militærutstyr i følge tolldeklarasjoner, etter varegruppe. Millioner kroner. 2009-2013- SSB"
"/utenriksokonomi/artikler-og-publikasjoner/markant-fall-i-vaapeneksporten?tabell=158196",Markant fall i våpeneksporten - Eksport av forsvarsmateriell i følge St.meld. Nr. 49 (2012-2013). Eksport av militærutstyr(Statistisk sentralbyrå). 2013. Millioner kroner
"/en/utenriksokonomi/artikler-og-publikasjoner/drop-in-export-of-weapons",Drop in export of weapons
"/en/utenriksokonomi/artikler-og-publikasjoner/drop-in-export-of-weapons?tabell=158195",Drop in export of weapons - Exports of weapons and ammunition by groupings. NOK Million. 2009-2013
"/en/utenriksokonomi/artikler-og-publikasjoner/drop-in-export-of-weapons?tabell=158197","Drop in export of weapons - Exports of defence equipment, Report No. 49 (2012-2013) to the Storting. Export of tanks, weaponsand ammunition (Statistics Norway). 2013. NOK million"
"/utenriksokonomi/artikler-og-publikasjoner/markant-fall-i-vaapeneksporten",Markant fall i våpeneksporten
"/helse/artikler-og-publikasjoner/arsrapport-2013.kontaktutvalget-for-helse-og-omsorgsstatistikk-og-sosialstatistikk",Årsrapport 2013. Kontaktutvalget for helse- og omsorgsstatistikk og sosialstatistikk
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/quarterly-national-accounts",Quarterly national accounts
"/befolkning/artikler-og-publikasjoner/bosted-og-samvaer-2002-2004-og-2012","Bosted og samvær 2002, 2004 og 2012"
"/en/forskning/demografi-og-levekaar/levekaar-og-sosial-deltaking/residency-and-access-to-children-2002-2004-and-2012","Residency and access to children 2002, 2004 and 2012 - Changes in responsibilities and care of children for parents living separately"
"/forskning/energi-og-miljookonomi/baerekraftig-utvikling/econor-the-economy-of-the-north",ECONOR – The Economy of the North
"/en/forskning/energi-og-miljookonomi/baerekraftig-utvikling/econor-the-economy-of-the-north",ECONOR – The Economy of the North
"/forskning/energi-og-miljookonomi/baerekraftig-utvikling/ressursformue-og-økosystemtjenester",Ressursformue og økosystemtjenester
"/en/forskning/energi-og-miljookonomi/baerekraftig-utvikling/natural-resource-wealth-and-ecosystem-services",Natural resource wealth and ecosystem services
"/helse/artikler-og-publikasjoner/levekarsundersokelsen-om-helse-omsorg-og-sosial-kontakt-2012","Levekårsundersøkelsen om helse, omsorg og sosial kontakt 2012"
"/forskning/mikrookonomi/pensjoner/en-sammenlikning-av-inntektsvekst-og-vekst-i-pensjonsutbetalinger",En sammenlikning av inntektsvekst og vekst i pensjonsutbetalinger
"/inntekt-og-forbruk/artikler-og-publikasjoner/inntektsvekst-over-livslopet",Inntektsvekst over livsløpet
"/omssb/om-oss/nyheter-om-ssb/a-ordningen-en-datakilde-for-tre-etater",A-ordningen – én datakilde for tre etater
"/en/forskning/discussion-papers/diffusion-of-climate-technologies-in-the-presence-of-commitment-problems",Diffusion of climate technologies in the presence of commitment problems
"/en/forskning/discussion-papers/income-mobility-as-an-equalizer-of-permanent-income",Income mobility as an equalizer of permanent income
"/forskning/energi-og-miljookonomi/klimapolitikk-og-okonomi/garantiordninger-for-langsiktighet-kan-trigge-mer-investeringer-i-klimateknologi",Garantiordninger for langsiktighet kan trigge mer investeringer i klimateknologi
"/befolkning/artikler-og-publikasjoner/fruktbarhet-og-annen-demografi-hos-innvandrere-og-deres-barn-fodt-i-norge",Fruktbarhet og annen demografi hos innvandrere og deres barn født i Norge
"/en/forskning/demografi-og-levekaar/fruktbarhet-og-familiedemografi/fertility-rates-and-other-demographics-among-immigrants-and-children-of-immigrants-born-in-norway",Fertility rates and other demographics among immigrants and children of immigrants born in Norway
"/en/forskning/mikrookonomi/pensjoner/comparison-of-income-growth-and-growth-in-pension-payments",Comparison of income growth and growth in pension payments
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/levekarsundersokelsen-eu-silc-2013-tema-idretts-og-kulturaktiviteter",Levekårsundersøkelsen EU-SILC 2013; Tema: Idretts- og kulturaktiviteter
"/arbeid-og-lonn/artikler-og-publikasjoner/arbeidskraftundersokelsen",Arbeidskraftundersøkelsen
"/arbeid-og-lonn/artikler-og-publikasjoner/flyktninger-og-arbeidsmarkedet-4.kvartal-2012","Flyktninger og arbeidsmarkedet, 4. kvartal 2012"
"/forskning/mikrookonomi/skatt/søkbare-skattelister-på-internett-øker-rapportert-inntekt",Søkbare skattelister på internett øker rapportert inntekt
"/en/forskning/discussion-papers/taxes-on-the-internet",Taxes on the internet
"/omssb/om-oss/nyheter-om-ssb/husk-aa-soke-fondsmidler-innen-7.mars",Husk å søke fondsmidler innen 7. mars
"/en/omssb/samarbeid/internasjonalt-statistikksamarbeid/the-european-statistical-system",The European Statistical System
"/innrapportering/naeringsliv/innov?fane=sporsmal",Innovasjon (Nyskaping) i næringslivet -
"/en/omssb/tjenester-og-verktoy/statistikk-paa-oppdrag/pricing-of-assignments",Pricing of assignments
"/utdanning/artikler-og-publikasjoner/fakta-om-utdanning-2014",Fakta om utdanning 2014
"/en/omssb/tjenester-og-verktoy/statistikk-paa-oppdrag",Assignment-financed activities
"/priser-og-prisindekser/artikler-og-publikasjoner/avtagende-vekst-i-ppi-de-siste-aarene",Avtagende vekst i PPI de siste årene
"/omssb/om-oss/nyheter-om-ssb/ssb-oslo-flytter-fredag",SSB Oslo flyttet 14. februar
"/priser-og-prisindekser/artikler-og-publikasjoner/avtagende-vekst-i-ppi-de-siste-aarene?tabell=163209",Avtagende vekst i PPI de siste årene - Årsvekst for utvalgte grupper i PPI. Perioden 2007-2013
"/en/omssb/om-oss/nyheter-om-ssb/statistics-norway-in-oslo-relocates-on-friday",Statistics Norway in Oslo relocated 14 February
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/enslige-mindrearige-flyktninger-i-barnevernet-2011",Enslige mindreårige flyktninger i barnevernet 2011
"/en/utenriksokonomi/varefortegnelse/commodity-list-external-trade-2014",Commodity List External Trade 2014
"/utenriksokonomi/varefortegnelse/statistisk-varefortegnelse-for-utenrikshandelen-2014",Statistisk varefortegnelse for utenrikshandelen 2014
"/omssb/om-oss/nyheter-om-ssb/data-fra-den-europeiske-samfunnsundersokelsen-tilgjengelig",Data fra Den europeiske samfunnsundersøkelsen tilgjengelig
"/en/omssb/om-oss/nyheter-om-ssb/data-from-the-european-social-survey-available",Data from the European Social Survey available
"/kultur-og-fritid/religion-og-livssyn/artikler/norge--et-sekulaert-samfunn",Norge – et sekulært samfunn?
"/energi-og-industri/artikler-og-publikasjoner/produksjonsindeksen-for-industrien",Produksjonsindeksen for industrien
"/energi-og-industri/artikler-og-publikasjoner/energibruken-oker-okonomien-vokser-mer",Energibruken øker – økonomien vokser mer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/flere-alenemodre-avhengige-av-sosialhjelp",Flere alenemødre avhengige av sosialhjelp
"/kultur-og-fritid/artikler-og-publikasjoner/donald-duck-holder-fast-på-guttene",Donald Duck holder fast på guttene
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/flere-alenemodre-avhengige-av-sosialhjelp?tabell=164040",Flere alenemødre avhengige av sosialhjelp
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/flere-alenemodre-avhengige-av-sosialhjelp?tabell=164043",Flere alenemødre avhengige av sosialhjelp
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/flere-alenemodre-avhengige-av-sosialhjelp?tabell=164039",Flere alenemødre avhengige av sosialhjelp
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/flere-alenemodre-avhengige-av-sosialhjelp?tabell=164038",Flere alenemødre avhengige av sosialhjelp
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/flere-alenemodre-avhengige-av-sosialhjelp?tabell=164042",Flere alenemødre avhengige av sosialhjelp
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/flere-alenemodre-avhengige-av-sosialhjelp?tabell=164041",Flere alenemødre avhengige av sosialhjelp
"/kultur-og-fritid/artikler-og-publikasjoner/donald-duck-holder-fast-på-guttene?tabell=164194",Donald Duck holder fast på guttene
"/kultur-og-fritid/artikler-og-publikasjoner/donald-duck-holder-fast-på-guttene?tabell=164191",Donald Duck holder fast på guttene
"/kultur-og-fritid/artikler-og-publikasjoner/donald-duck-holder-fast-på-guttene?tabell=164192",Donald Duck holder fast på guttene
"/forskning/mikrookonomi/inntektsfordeling/people-and-their-incomes-in-norway-1859-2013","People and their incomes in Norway, 1859-2013"
"/befolkning/artikler-og-publikasjoner/valg-av-ektefelle-blant-norskfodte-med-innvandrerforeldre",Valg av ektefelle blant norskfødte med innvandrerforeldre
"/en/forskning/demografi-og-levekaar/levekaar-og-sosial-deltaking/choice-of-spouse-among-norwegian-born-to-immigrant-parents",Choice of spouse among Norwegian-born to immigrant parents
"/en/forskning/mikrookonomi/inntektsfordeling/people-and-their-incomes-in-norway-1859-2013","People and their incomes in Norway, 1859-2013"
"/forskning/mikrookonomi/okonometriske-metoder-og-mikrookonometri/videreutvikling-av-modeller-for-maaling-av-tilstandsavhengighet-i-sosialhjelp",Videreutvikling av modeller for måling av tilstandsavhengighet i sosialhjelp
"/en/forskning/discussion-papers/time-aggregation-and-state-dependence-in-welfare-receipt",Time aggregation and state dependence in welfare receipt
"/transport-og-reiseliv/artikler-og-publikasjoner/reise-og-ferieundersokelsen-2013",Reise- og ferieundersøkelsen 2013
"/omssb/om-oss/nyheter-om-ssb/rapporten-innvandrere-og-norskfodte-med-innvandrerforeldre-i-grunnskolen-oppdatert",Rapporten «Innvandrere og norskfødte med innvandrerforeldre i grunnskolen» oppdatert
"/utdanning/artikler-og-publikasjoner/innvandrere-og-norskfodte-med-innvandrerforeldre-i-grunnskolen",Innvandrere og norskfødte med innvandrerforeldre i grunnskolen
"/en/forskning/discussion-papers/pick-a-number",Pick a number
"/omssb/om-oss/nyheter-om-ssb/fns-generalforsamling-gir-tilslutning-til-resolusjonen-om-prinsipper-for-offisiell-statistikk",FNs generalforsamling gir tilslutning til resolusjonen om prinsipper for offisiell statistikk
"/arbeid-og-lonn/artikler-og-publikasjoner/enslige-mindrearige-flyktninger-2011","Enslige mindreårige flyktninger, 2011"
"/valg/artikler-og-publikasjoner/en-av-tre-skiftet-parti",En av tre skiftet parti
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/svak-konjunkturutvikling",Svak konjunkturutvikling
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/perspektiver-2014-1",Perspektiver
"/inntekt-og-forbruk/artikler-og-publikasjoner/husholdningene-2014-1",Husholdningene
